date,store_nbr,item_nbr,units
1/1/12,44,10,0
1/1/12,44,11,0
1/1/12,44,12,0
1/1/12,44,13,0
1/1/12,44,14,0
1/1/12,44,15,0
1/1/12,44,16,0
1/1/12,44,17,0
1/1/12,44,18,0
1/1/12,44,19,0
1/1/12,44,20,0
1/1/12,44,21,0
1/1/12,44,22,0
1/1/12,44,23,0
1/1/12,44,24,0
1/1/12,44,25,0
1/1/12,44,26,0
1/1/12,44,27,0
1/1/12,44,28,0
1/1/12,44,29,0
1/1/12,44,30,0
1/1/12,44,31,0
1/1/12,44,32,0
1/1/12,44,33,0
1/1/12,44,34,0
1/1/12,44,35,0
1/1/12,44,36,0
1/1/12,44,37,0
1/1/12,44,38,0
1/1/12,44,39,0
1/1/12,44,40,0
1/1/12,44,41,0
1/1/12,44,42,0
1/1/12,44,43,0
1/1/12,44,44,0
1/1/12,44,45,0
1/1/12,44,46,0
1/1/12,44,47,0
1/1/12,44,48,0
1/1/12,44,49,0
1/1/12,44,50,0
1/1/12,44,51,0
1/1/12,44,52,0
1/1/12,44,53,0
1/1/12,44,54,0
1/1/12,44,55,0
1/1/12,44,56,0
1/1/12,44,57,0
1/1/12,44,58,0
1/1/12,44,59,0
1/1/12,44,60,0
1/1/12,44,61,0
1/1/12,44,62,0
1/1/12,44,63,0
1/1/12,44,64,0
1/1/12,44,65,0
1/1/12,44,66,0
1/1/12,44,67,0
1/1/12,44,68,37
1/1/12,44,69,0
1/1/12,44,70,0
1/1/12,44,71,0
1/1/12,44,72,0
1/1/12,44,73,0
1/1/12,44,74,0
1/1/12,44,75,0
1/1/12,44,76,0
1/1/12,44,77,0
1/1/12,44,78,0
1/1/12,44,79,0
1/1/12,44,80,0
1/1/12,44,81,0
1/1/12,44,82,0
1/1/12,44,83,0
1/1/12,44,84,0
1/1/12,44,85,0
1/1/12,44,86,0
1/1/12,44,87,0
1/1/12,44,88,0
1/1/12,44,89,0
1/1/12,44,90,0
1/1/12,44,91,0
1/1/12,44,92,0
1/1/12,44,93,0
1/1/12,44,94,0
1/1/12,44,95,0
1/1/12,44,96,0
1/1/12,44,97,0
1/1/12,44,98,0
1/1/12,44,99,0
1/1/12,44,100,0
1/1/12,44,101,0
1/1/12,44,102,0
1/1/12,44,103,0
1/1/12,44,104,0
1/1/12,44,105,0
1/1/12,44,106,0
1/1/12,44,107,0
1/1/12,44,108,0
1/1/12,44,109,0
1/1/12,44,110,0
1/1/12,44,111,0
1/1/12,45,1,0
1/1/12,45,2,0
1/1/12,45,3,0
1/1/12,45,4,0
1/1/12,45,5,0
1/1/12,45,6,0
1/1/12,45,7,0
1/1/12,45,8,0
1/1/12,45,9,7
1/1/12,45,10,0
1/1/12,45,11,0
1/1/12,45,12,0
1/1/12,45,13,0
1/1/12,45,14,0
1/1/12,45,15,0
1/1/12,45,16,0
1/1/12,45,17,0
1/1/12,45,18,0
1/1/12,45,19,0
1/1/12,45,20,0
1/1/12,45,21,0
1/1/12,45,22,0
1/1/12,45,23,0
1/1/12,45,24,0
1/1/12,45,25,0
1/1/12,45,26,0
1/1/12,45,27,0
1/1/12,45,28,0
1/1/12,45,29,0
1/1/12,45,30,0
1/1/12,45,31,0
1/1/12,45,32,0
1/1/12,45,33,0
1/1/12,45,34,0
1/1/12,45,35,0
1/1/12,45,36,0
1/1/12,45,37,0
1/1/12,45,38,0
1/1/12,45,39,0
1/1/12,45,40,0
1/1/12,45,41,0
1/1/12,45,42,0
1/1/12,45,43,0
1/1/12,45,44,0
1/1/12,45,45,0
1/1/12,45,46,0
1/1/12,45,47,0
1/1/12,45,48,0
1/1/12,45,49,0
1/1/12,45,50,0
1/1/12,45,51,0
1/1/12,45,52,0
1/1/12,45,53,0
1/1/12,45,54,0
1/1/12,45,55,0
1/1/12,45,56,0
1/1/12,45,57,0
1/1/12,45,58,0
1/1/12,45,59,0
1/1/12,45,60,0
1/1/12,45,61,0
1/1/12,45,62,0
1/1/12,45,63,0
1/1/12,45,64,0
1/1/12,45,65,0
1/1/12,45,66,0
1/1/12,45,67,0
1/1/12,45,68,0
1/1/12,45,69,0
1/1/12,45,70,0
1/1/12,45,71,0
1/1/12,45,72,0
1/1/12,45,73,0
1/1/12,45,74,0
1/1/12,45,75,0
1/1/12,45,76,0
1/1/12,45,77,0
1/1/12,45,78,0
1/1/12,45,79,0
1/1/12,45,80,0
1/1/12,45,81,0
1/1/12,45,82,0
1/1/12,45,83,0
1/1/12,45,84,0
1/1/12,45,85,0
1/1/12,45,86,0
1/1/12,45,87,0
1/1/12,45,88,0
1/1/12,45,89,0
1/1/12,45,90,0
1/1/12,45,91,0
1/1/12,45,92,0
1/1/12,45,93,0
1/1/12,45,94,0
1/1/12,45,95,0
1/1/12,45,96,0
1/1/12,45,97,0
1/1/12,45,98,0
1/1/12,45,99,0
1/1/12,45,100,0
1/1/12,45,101,0
1/1/12,45,102,0
1/1/12,45,103,0
1/1/12,45,104,0
1/1/12,45,105,0
1/1/12,45,106,0
1/1/12,45,107,0
1/1/12,45,108,0
1/1/12,45,109,0
1/1/12,45,110,0
1/1/12,45,111,0
1/2/12,1,1,0
1/2/12,1,2,0
1/2/12,1,3,0
1/2/12,1,4,0
1/2/12,1,5,0
1/2/12,1,6,0
1/2/12,1,7,0
1/2/12,1,8,0
1/2/12,1,9,60
1/2/12,1,10,0
1/2/12,1,11,0
1/2/12,1,12,0
1/2/12,1,13,0
1/2/12,1,14,0
1/2/12,1,15,0
1/2/12,1,16,0
1/2/12,1,17,0
1/2/12,1,18,0
1/2/12,1,19,0
1/2/12,1,20,0
1/2/12,1,21,0
1/2/12,1,22,0
1/2/12,1,23,0
1/2/12,1,24,0
1/2/12,1,25,0
1/2/12,1,26,0
1/2/12,1,27,0
1/2/12,1,28,5
1/2/12,1,29,0
1/2/12,1,30,0
1/2/12,1,31,0
1/2/12,1,32,0
1/2/12,1,33,0
1/2/12,1,34,0
1/2/12,1,35,0
1/2/12,1,36,0
1/2/12,1,37,0
1/2/12,1,38,0
1/2/12,1,39,0
1/2/12,1,40,0
1/2/12,1,41,0
1/2/12,1,42,0
1/2/12,1,43,0
1/2/12,1,44,0
1/2/12,1,45,0
1/2/12,1,46,0
1/2/12,1,47,0
1/2/12,1,48,0
1/2/12,1,49,0
1/2/12,1,50,0
1/2/12,1,51,1
1/2/12,1,52,0
1/2/12,1,53,0
1/2/12,1,54,0
1/2/12,1,55,0
1/2/12,1,56,0
1/2/12,1,57,0
1/2/12,1,58,0
1/2/12,1,59,0
1/2/12,1,60,0
1/2/12,1,61,0
1/2/12,1,62,0
1/2/12,1,63,0
1/2/12,1,64,0
1/2/12,1,65,0
1/2/12,1,66,0
1/2/12,1,67,0
1/2/12,1,68,0
1/2/12,1,69,0
1/2/12,1,70,0
1/2/12,1,71,0
1/2/12,1,72,0
1/2/12,1,73,0
1/2/12,1,74,0
1/2/12,1,75,0
1/2/12,1,76,0
1/2/12,1,77,0
1/2/12,1,78,0
1/2/12,1,79,0
1/2/12,1,80,0
1/2/12,1,81,0
1/2/12,1,82,0
1/2/12,1,83,0
1/2/12,1,84,0
1/2/12,1,85,0
1/2/12,1,86,0
1/2/12,1,87,0
1/2/12,1,88,0
1/2/12,1,89,0
1/2/12,1,90,0
1/2/12,1,91,0
1/2/12,1,92,0
1/2/12,1,93,0
1/2/12,1,94,0
1/2/12,1,95,0
1/2/12,1,96,0
1/2/12,1,97,0
1/2/12,1,98,0
1/2/12,1,99,0
1/2/12,1,100,0
1/2/12,1,101,0
1/2/12,1,102,0
1/2/12,1,103,0
1/2/12,1,104,0
1/2/12,1,105,0
1/2/12,1,106,0
1/2/12,1,107,0
1/2/12,1,108,0
1/2/12,1,109,0
1/2/12,1,110,0
1/2/12,1,111,0
1/2/12,2,1,0
1/2/12,2,2,0
1/2/12,2,3,0
1/2/12,2,4,0
1/2/12,2,5,147
1/2/12,2,6,0
1/2/12,2,7,0
1/2/12,2,8,0
1/2/12,2,9,0
1/2/12,2,10,0
1/2/12,2,11,2
1/2/12,2,12,0
1/2/12,2,13,0
1/2/12,2,14,0
1/2/12,2,15,0
1/2/12,2,16,0
1/2/12,2,17,0
1/2/12,2,18,0
1/2/12,2,19,0
1/2/12,2,20,0
1/2/12,2,21,0
1/2/12,2,22,0
1/2/12,2,23,0
1/2/12,2,24,0
1/2/12,2,25,0
1/2/12,2,26,0
1/2/12,2,27,0
1/2/12,2,28,0
1/2/12,2,29,0
1/2/12,2,30,0
1/2/12,2,31,0
1/2/12,2,32,0
1/2/12,2,33,0
1/2/12,2,34,0
1/2/12,2,35,0
1/2/12,2,36,0
1/2/12,2,37,0
1/2/12,2,38,0
1/2/12,2,39,0
1/2/12,2,40,0
1/2/12,2,41,0
1/2/12,2,42,0
1/2/12,2,43,0
1/2/12,2,44,153
1/2/12,2,45,0
1/2/12,2,46,0
1/2/12,2,47,0
1/2/12,2,48,0
1/2/12,2,49,0
1/2/12,2,50,0
1/2/12,2,51,0
1/2/12,2,52,0
1/2/12,2,53,0
1/2/12,2,54,0
1/2/12,2,55,0
1/2/12,2,56,0
1/2/12,2,57,0
1/2/12,2,58,0
1/2/12,2,59,0
1/2/12,2,60,0
1/2/12,2,61,0
1/2/12,2,62,0
1/2/12,2,63,0
1/2/12,2,64,0
1/2/12,2,65,0
1/2/12,2,66,0
1/2/12,2,67,0
1/2/12,2,68,0
1/2/12,2,69,0
1/2/12,2,70,0
1/2/12,2,71,0
1/2/12,2,72,0
1/2/12,2,73,0
1/2/12,2,74,0
1/2/12,2,75,0
1/2/12,2,76,0
1/2/12,2,77,0
1/2/12,2,78,0
1/2/12,2,79,0
1/2/12,2,80,0
1/2/12,2,81,0
1/2/12,2,82,0
1/2/12,2,83,0
1/2/12,2,84,0
1/2/12,2,85,0
1/2/12,2,86,0
1/2/12,2,87,0
1/2/12,2,88,0
1/2/12,2,89,0
1/2/12,2,90,0
1/2/12,2,91,0
1/2/12,2,92,0
1/2/12,2,93,0
1/2/12,2,94,0
1/2/12,2,95,0
1/2/12,2,96,0
1/2/12,2,97,0
1/2/12,2,98,0
1/2/12,2,99,0
1/2/12,2,100,0
